"slicenum","time","condition","censor","subnum","subgroup","run","cc200_LR_Thalamus","cc200_L_Thalamus","cc200_R_Thalamus","cc200_Thalamus"
104,NA,NA,1,"7779","proband","Pulse60",99.1115,99.1565,99.364,99.1115
105,NA,NA,1,"7779","proband","Pulse60",98.802,98.5517,99.4721,98.802
106,NA,NA,1,"7779","proband","Pulse60",99.6951,99.3323,100.324,99.6951
107,NA,NA,1,"7779","proband","Pulse60",99.9727,100.57,101.175,99.9727
108,NA,NA,1,"7779","proband","Pulse60",100.005,100.516,100.43,100.005
109,NA,NA,1,"7779","proband","Pulse60",99.6599,99.6942,99.6035,99.6599
110,NA,NA,1,"7779","proband","Pulse60",99.4337,99.5138,99.7353,99.4337
111,NA,NA,1,"7779","proband","Pulse60",99.6141,99.8989,100.037,99.6141
112,NA,NA,1,"7779","proband","Pulse60",100.222,99.937,100.737,100.222
113,NA,NA,1,"7779","proband","Pulse60",100.808,101.294,101.467,100.808
114,NA,NA,1,"7779","proband","Pulse60",100.653,100.708,100.997,100.653
115,NA,NA,1,"7779","proband","Pulse60",101.145,101.507,100.588,101.145
116,NA,NA,1,"7779","proband","Pulse60",99.9119,100.33,100.104,99.9119
117,NA,NA,1,"7779","proband","Pulse60",100.783,100.537,100.594,100.783
118,NA,NA,1,"7779","proband","Pulse60",99.8946,99.8483,100.077,99.8946
119,NA,NA,1,"7779","proband","Pulse60",100.572,100.592,100.358,100.572
120,NA,NA,1,"7779","proband","Pulse60",101.177,101.445,101.034,101.177
121,NA,NA,1,"7779","proband","Pulse60",100.855,100.598,100.985,100.855
122,NA,NA,1,"7779","proband","Pulse60",100.943,100.748,101.266,100.943
123,NA,NA,1,"7779","proband","Pulse60",101.01,100.92,100.892,101.01
124,NA,NA,1,"7779","proband","Pulse60",100.991,100.993,101.211,100.991
125,NA,NA,1,"7779","proband","Pulse60",100.651,100.499,100.657,100.651
126,NA,NA,1,"7779","proband","Pulse60",100.614,100.243,101.009,100.614
127,NA,NA,1,"7779","proband","Pulse60",100.368,100.675,100.479,100.368
128,NA,NA,1,"7779","proband","Pulse60",100.531,100.454,100.449,100.531
129,NA,NA,1,"7779","proband","Pulse60",100.675,100.442,100.912,100.675
130,NA,NA,1,"7779","proband","Pulse60",100.855,100.434,100.843,100.855
131,NA,NA,1,"7779","proband","Pulse60",100.238,100.327,100.843,100.238
132,NA,NA,1,"7779","proband","Pulse60",100.93,100.653,100.878,100.93
1,NA,NA,1,"7798","proband","Pulse60",100.934,101.502,100.414,100.934
2,NA,NA,1,"7798","proband","Pulse60",99.9943,100.054,100.048,99.9943
3,NA,NA,1,"7798","proband","Pulse60",99.6559,99.895,99.8911,99.6559
4,NA,NA,1,"7798","proband","Pulse60",100.073,100.071,100.093,100.073
5,NA,NA,1,"7798","proband","Pulse60",99.715,99.8518,99.7671,99.715
6,NA,NA,1,"7798","proband","Pulse60",100.156,100.39,99.9006,100.156
7,NA,NA,1,"7798","proband","Pulse60",99.5597,99.6319,99.6629,99.5597
8,NA,NA,1,"7798","proband","Pulse60",99.7615,99.812,99.7272,99.7615
9,NA,NA,1,"7798","proband","Pulse60",99.1668,99.0982,99.4452,99.1668
10,NA,NA,1,"7798","proband","Pulse60",99.1161,98.6429,99.1026,99.1161
11,NA,NA,1,"7798","proband","Pulse60",98.9173,98.4002,99.4328,98.9173
12,NA,NA,1,"7798","proband","Pulse60",98.8136,98.4291,99.0654,98.8136
13,NA,NA,1,"7798","proband","Pulse60",99.3677,99.2754,98.937,99.3677
14,NA,NA,1,"7798","proband","Pulse60",98.8034,98.4782,98.9344,98.8034
15,NA,NA,1,"7798","proband","Pulse60",99.3193,98.7211,99.6175,99.3193
16,NA,NA,1,"7798","proband","Pulse60",98.8802,98.134,99.6182,98.8802
17,NA,NA,1,"7798","proband","Pulse60",99.4783,99.0279,99.5078,99.4783
18,NA,NA,1,"7798","proband","Pulse60",99.351,98.8883,99.6112,99.351
19,NA,NA,1,"7798","proband","Pulse60",100.463,100.35,100.123,100.463
20,NA,NA,1,"7798","proband","Pulse60",99.8539,99.7942,100.024,99.8539
21,NA,NA,1,"7798","proband","Pulse60",100.195,100.532,99.982,100.195
22,NA,NA,1,"7798","proband","Pulse60",100.739,101.182,100.321,100.739
23,NA,NA,1,"7798","proband","Pulse60",100.165,100.379,100.056,100.165
24,NA,NA,1,"7798","proband","Pulse60",99.6225,99.5343,99.4523,99.6225
25,NA,NA,1,"7798","proband","Pulse60",99.7517,99.6839,99.758,99.7517
26,NA,NA,1,"7798","proband","Pulse60",100.182,100.232,99.9915,100.182
27,NA,NA,1,"7798","proband","Pulse60",100.006,99.9748,100.361,100.006
28,NA,NA,1,"7798","proband","Pulse60",101.706,102.306,101.045,101.706
29,NA,NA,1,"7798","proband","Pulse60",100.651,101.174,100.136,100.651
30,NA,NA,1,"7798","proband","Pulse60",100.516,100.896,100.184,100.516
31,NA,NA,1,"7798","proband","Pulse60",99.5126,99.2181,99.6737,99.5126
32,NA,NA,1,"7798","proband","Pulse60",99.7799,99.7719,99.5772,99.7799
33,NA,NA,1,"7798","proband","Pulse60",99.1568,98.6945,99.5373,99.1568
34,NA,NA,1,"7798","proband","Pulse60",99.5621,99.2869,100.156,99.5621
35,NA,NA,1,"7798","proband","Pulse60",101.106,101.12,101.027,101.106
36,NA,NA,1,"7798","proband","Pulse60",100.928,101.393,100.673,100.928
37,NA,NA,1,"7798","proband","Pulse60",101.112,101.781,100.423,101.112
38,NA,NA,1,"7798","proband","Pulse60",100.585,101.21,99.9133,100.585
39,NA,NA,1,"7798","proband","Pulse60",99.6933,99.9311,99.499,99.6933
40,NA,NA,1,"7798","proband","Pulse60",99.5455,99.38,99.5945,99.5455
41,NA,NA,1,"7798","proband","Pulse60",99.6687,99.4352,100.243,99.6687
42,NA,NA,1,"7798","proband","Pulse60",100.562,100.259,100.414,100.562
43,NA,NA,1,"7798","proband","Pulse60",100.261,99.9777,100.469,100.261
44,NA,NA,1,"7798","proband","Pulse60",100.664,100.627,100.443,100.664
45,NA,NA,1,"7798","proband","Pulse60",100.963,101.253,100.663,100.963
46,NA,NA,1,"7798","proband","Pulse60",100.919,100.874,101.408,100.919
47,NA,NA,1,"7798","proband","Pulse60",100.209,99.8415,100.408,100.209
48,NA,NA,1,"7798","proband","Pulse60",100.106,99.9313,100.175,100.106
49,NA,NA,1,"7798","proband","Pulse60",99.9874,100.033,99.6353,99.9874
50,NA,NA,1,"7798","proband","Pulse60",100.777,101.315,100.079,100.777
51,NA,NA,1,"7798","proband","Pulse60",99.2092,99.1505,99.0707,99.2092
52,NA,NA,1,"7798","proband","Pulse60",99.541,99.1119,99.6156,99.541
53,NA,NA,1,"7798","proband","Pulse60",100.283,100.192,100.192,100.283
54,NA,NA,1,"7798","proband","Pulse60",100.324,100.32,100.269,100.324
55,NA,NA,1,"7798","proband","Pulse60",100.902,101.071,100.692,100.902
56,NA,NA,1,"7798","proband","Pulse60",100.894,101.329,100.229,100.894
57,NA,NA,1,"7798","proband","Pulse60",99.7231,99.5469,99.623,99.7231
58,NA,NA,1,"7798","proband","Pulse60",98.9812,98.4922,98.8339,98.9812
59,NA,NA,1,"7798","proband","Pulse60",98.3693,97.6529,98.8941,98.3693
60,NA,NA,1,"7798","proband","Pulse60",98.5789,97.6878,99.0481,98.5789
61,NA,NA,1,"7798","proband","Pulse60",99.3249,98.8732,99.5806,99.3249
62,NA,NA,1,"7798","proband","Pulse60",100.205,100.03,99.9273,100.205
63,NA,NA,1,"7798","proband","Pulse60",100.389,100.607,100.252,100.389
64,NA,NA,1,"7798","proband","Pulse60",101.052,101.501,100.273,101.052
65,NA,NA,1,"7798","proband","Pulse60",100.116,100.342,100.063,100.116
66,NA,NA,1,"7798","proband","Pulse60",100.466,100.73,100.214,100.466
67,NA,NA,1,"7798","proband","Pulse60",99.9314,100.071,100.055,99.9314
68,NA,NA,1,"7798","proband","Pulse60",100.283,100.488,100.387,100.283
69,NA,NA,1,"7798","proband","Pulse60",100.298,100.625,100.089,100.298
70,NA,NA,1,"7798","proband","Pulse60",100.565,100.974,100.453,100.565
71,NA,NA,1,"7798","proband","Pulse60",101.443,101.737,101.028,101.443
72,NA,NA,1,"7798","proband","Pulse60",100.705,100.827,100.626,100.705
73,NA,NA,1,"7798","proband","Pulse60",100.349,100.443,100.331,100.349
74,NA,NA,1,"7798","proband","Pulse60",99.4844,99.6421,99.4871,99.4844
75,NA,NA,1,"7798","proband","Pulse60",98.7172,98.2998,98.9576,98.7172
76,NA,NA,1,"7798","proband","Pulse60",99.0704,98.8983,99.1344,99.0704
77,NA,NA,1,"7798","proband","Pulse60",99.0284,98.7875,99.3106,99.0284
78,NA,NA,1,"7798","proband","Pulse60",99.8717,99.8223,100.017,99.8717
79,NA,NA,1,"7798","proband","Pulse60",99.3442,99.3152,99.4967,99.3442
80,NA,NA,1,"7798","proband","Pulse60",99.9867,100.131,99.4669,99.9867
81,NA,NA,1,"7798","proband","Pulse60",99.9472,99.7724,99.8205,99.9472
82,NA,NA,1,"7798","proband","Pulse60",100.449,100.483,100.08,100.449
83,NA,NA,1,"7798","proband","Pulse60",99.8391,99.8112,99.6698,99.8391
84,NA,NA,1,"7798","proband","Pulse60",100.228,100.221,99.8574,100.228
85,NA,NA,1,"7798","proband","Pulse60",99.0973,99.1913,98.9472,99.0973
86,NA,NA,1,"7798","proband","Pulse60",99.5843,99.7731,99.46,99.5843
87,NA,NA,1,"7798","proband","Pulse60",99.3161,99.534,99.343,99.3161
88,NA,NA,1,"7798","proband","Pulse60",99.6851,99.8919,99.8322,99.6851
89,NA,NA,1,"7798","proband","Pulse60",99.9626,99.975,100.106,99.9626
90,NA,NA,1,"7798","proband","Pulse60",100.274,101.042,100.206,100.274
91,NA,NA,1,"7798","proband","Pulse60",100.893,101.576,100.448,100.893
92,NA,NA,1,"7798","proband","Pulse60",101.028,101.631,100.8,101.028
93,NA,NA,1,"7798","proband","Pulse60",101.233,101.482,101.252,101.233
94,NA,NA,1,"7798","proband","Pulse60",101.603,102.391,101.009,101.603
95,NA,NA,1,"7798","proband","Pulse60",100.777,101.004,100.571,100.777
96,NA,NA,1,"7798","proband","Pulse60",99.9251,99.8419,100.251,99.9251
97,NA,NA,1,"7798","proband","Pulse60",100.7,100.907,100.719,100.7
98,NA,NA,1,"7798","proband","Pulse60",100.214,100.21,100.34,100.214
99,NA,NA,1,"7798","proband","Pulse60",99.7409,99.578,99.6329,99.7409
100,NA,NA,1,"7798","proband","Pulse60",100.035,100.098,100.19,100.035
101,NA,NA,1,"7798","proband","Pulse60",100.41,100.597,100.828,100.41
102,NA,NA,1,"7798","proband","Pulse60",100.893,101.222,100.542,100.893
103,NA,NA,1,"7798","proband","Pulse60",99.9269,99.9667,100.123,99.9269
104,NA,NA,1,"7798","proband","Pulse60",98.9576,98.7534,99.1985,98.9576
105,NA,NA,1,"7798","proband","Pulse60",98.2292,97.5532,98.5821,98.2292
106,NA,NA,1,"7798","proband","Pulse60",98.3787,97.4498,99.26,98.3787
107,NA,NA,1,"7798","proband","Pulse60",98.9517,98.3311,99.2813,98.9517
108,NA,NA,1,"7798","proband","Pulse60",99.3141,98.9028,99.6841,99.3141
109,NA,NA,1,"7798","proband","Pulse60",100.49,100.937,100.537,100.49
110,NA,NA,1,"7798","proband","Pulse60",101.749,102.549,100.943,101.749
111,NA,NA,1,"7798","proband","Pulse60",100.745,101.423,100.557,100.745
112,NA,NA,1,"7798","proband","Pulse60",100.492,100.753,100.14,100.492
113,NA,NA,1,"7798","proband","Pulse60",99.442,98.9711,100.182,99.442
114,NA,NA,1,"7798","proband","Pulse60",99.7189,99.4181,100.248,99.7189
115,NA,NA,1,"7798","proband","Pulse60",99.7269,99.244,100.101,99.7269
116,NA,NA,1,"7798","proband","Pulse60",99.4122,99.2459,99.8095,99.4122
117,NA,NA,1,"7798","proband","Pulse60",99.7709,100.077,99.5893,99.7709
118,NA,NA,1,"7798","proband","Pulse60",100.633,100.698,100.691,100.633
119,NA,NA,1,"7798","proband","Pulse60",101.296,101.881,100.953,101.296
120,NA,NA,1,"7798","proband","Pulse60",100.097,100.013,100.282,100.097
121,NA,NA,1,"7798","proband","Pulse60",100.234,100.162,100.544,100.234
122,NA,NA,1,"7798","proband","Pulse60",99.9032,99.8004,99.7511,99.9032
123,NA,NA,1,"7798","proband","Pulse60",99.7617,99.6062,100.051,99.7617
124,NA,NA,1,"7798","proband","Pulse60",99.8455,99.565,99.8663,99.8455
125,NA,NA,1,"7798","proband","Pulse60",99.4658,99.2101,99.7786,99.4658
126,NA,NA,1,"7798","proband","Pulse60",97.9905,97.0887,98.4554,97.9905
127,NA,NA,1,"7798","proband","Pulse60",98.6459,97.663,99.5916,98.6459
128,NA,NA,1,"7798","proband","Pulse60",100.132,99.9192,100.951,100.132
129,NA,NA,1,"7798","proband","Pulse60",101.668,102.107,101.615,101.668
130,NA,NA,1,"7798","proband","Pulse60",100.765,101.219,100.737,100.765
131,NA,NA,1,"7798","proband","Pulse60",101.232,101.508,100.889,101.232
132,NA,NA,1,"7798","proband","Pulse60",99.7415,99.3757,99.8639,99.7415
1,NA,NA,1,"7863","proband","Pulse60",98.6333,98.2312,98.7874,98.6333
2,NA,NA,1,"7863","proband","Pulse60",98.4198,98.2935,98.6992,98.4198
3,NA,NA,1,"7863","proband","Pulse60",98.9163,98.706,98.8452,98.9163
4,NA,NA,1,"7863","proband","Pulse60",99.163,99.3635,99.6579,99.163
5,NA,NA,1,"7863","proband","Pulse60",100.232,100.548,100.055,100.232
6,NA,NA,1,"7863","proband","Pulse60",100.455,101.032,100.294,100.455
7,NA,NA,1,"7863","proband","Pulse60",99.6452,100.063,99.5698,99.6452
8,NA,NA,1,"7863","proband","Pulse60",99.3279,99.3758,99.5842,99.3279
9,NA,NA,1,"7863","proband","Pulse60",99.7285,100.241,99.719,99.7285
10,NA,NA,1,"7863","proband","Pulse60",99.5228,99.4667,98.9483,99.5228
11,NA,NA,1,"7863","proband","Pulse60",99.4236,99.133,99.2356,99.4236
12,NA,NA,1,"7863","proband","Pulse60",99.3654,99.1723,99.2095,99.3654
13,NA,NA,1,"7863","proband","Pulse60",99.6253,99.8312,99.4346,99.6253
14,NA,NA,1,"7863","proband","Pulse60",99.9388,100.123,99.7904,99.9388
15,NA,NA,1,"7863","proband","Pulse60",100.044,99.9647,99.6024,100.044
16,NA,NA,1,"7863","proband","Pulse60",100.657,100.689,100.482,100.657
17,NA,NA,1,"7863","proband","Pulse60",100.986,101.487,101.072,100.986
18,NA,NA,1,"7863","proband","Pulse60",101.084,101.651,100.916,101.084
19,NA,NA,1,"7863","proband","Pulse60",100.751,101.09,100.724,100.751
20,NA,NA,1,"7863","proband","Pulse60",100.304,100.016,100.485,100.304
21,NA,NA,1,"7863","proband","Pulse60",100.413,100.775,100.545,100.413
22,NA,NA,1,"7863","proband","Pulse60",100.387,100.775,100.322,100.387
23,NA,NA,1,"7863","proband","Pulse60",100.418,100.532,100.277,100.418
24,NA,NA,1,"7863","proband","Pulse60",100.264,100.153,100.324,100.264
25,NA,NA,1,"7863","proband","Pulse60",100.481,100.908,100.302,100.481
26,NA,NA,1,"7863","proband","Pulse60",100.443,100.746,100.299,100.443
27,NA,NA,1,"7863","proband","Pulse60",100.624,101.006,100.438,100.624
28,NA,NA,1,"7863","proband","Pulse60",100.015,99.8536,99.8001,100.015
29,NA,NA,1,"7863","proband","Pulse60",100.283,100.396,100.279,100.283
30,NA,NA,1,"7863","proband","Pulse60",100.119,100.342,99.7452,100.119
31,NA,NA,1,"7863","proband","Pulse60",99.5984,99.3982,99.3221,99.5984
32,NA,NA,1,"7863","proband","Pulse60",99.35,99.3857,99.1715,99.35
33,NA,NA,1,"7863","proband","Pulse60",99.5982,99.7187,99.5979,99.5982
34,NA,NA,1,"7863","proband","Pulse60",99.5126,99.5585,99.4966,99.5126
35,NA,NA,1,"7863","proband","Pulse60",99.8625,99.4773,99.5307,99.8625
36,NA,NA,1,"7863","proband","Pulse60",100.308,100.379,100.592,100.308
37,NA,NA,1,"7863","proband","Pulse60",100.362,100.612,100.149,100.362
38,NA,NA,1,"7863","proband","Pulse60",99.8888,99.7896,99.6171,99.8888
39,NA,NA,1,"7863","proband","Pulse60",99.9486,99.8774,100.271,99.9486
40,NA,NA,1,"7863","proband","Pulse60",99.8742,99.4258,100.034,99.8742
41,NA,NA,1,"7863","proband","Pulse60",100.042,99.6207,100.051,100.042
42,NA,NA,1,"7863","proband","Pulse60",99.9322,99.9321,99.5863,99.9322
43,NA,NA,1,"7863","proband","Pulse60",99.6334,99.4216,99.6057,99.6334
44,NA,NA,1,"7863","proband","Pulse60",99.5816,98.9742,99.8513,99.5816
45,NA,NA,1,"7863","proband","Pulse60",99.9342,100.089,99.9002,99.9342
46,NA,NA,1,"7863","proband","Pulse60",99.8669,99.5491,99.3302,99.8669
47,NA,NA,1,"7863","proband","Pulse60",99.9785,100.138,99.6673,99.9785
48,NA,NA,1,"7863","proband","Pulse60",99.9867,100.283,99.9195,99.9867
49,NA,NA,1,"7863","proband","Pulse60",99.8458,99.9515,99.839,99.8458
50,NA,NA,1,"7863","proband","Pulse60",99.1603,99.1065,99.1177,99.1603
51,NA,NA,1,"7863","proband","Pulse60",98.5453,98.259,98.1308,98.5453
52,NA,NA,1,"7863","proband","Pulse60",99.1299,98.794,99.2843,99.1299
53,NA,NA,1,"7863","proband","Pulse60",99.6913,99.9123,99.7405,99.6913
54,NA,NA,1,"7863","proband","Pulse60",100.051,100.057,100.052,100.051
55,NA,NA,1,"7863","proband","Pulse60",99.9547,100.151,100.163,99.9547
56,NA,NA,0,"7863","proband","Pulse60",100.031,100.078,100.27,100.031
57,NA,NA,0,"7863","proband","Pulse60",101.011,102.243,99.5033,101.011
58,NA,NA,0,"7863","proband","Pulse60",101.196,103.004,99.6539,101.196
59,NA,NA,0,"7863","proband","Pulse60",100.034,100.38,100.828,100.034
60,NA,NA,0,"7863","proband","Pulse60",99.7086,99.0589,99.7793,99.7086
61,NA,NA,1,"7863","proband","Pulse60",99.7261,99.5391,99.7687,99.7261
62,NA,NA,1,"7863","proband","Pulse60",100.1,99.6946,99.7152,100.1
63,NA,NA,1,"7863","proband","Pulse60",100.347,99.8569,100.282,100.347
64,NA,NA,1,"7863","proband","Pulse60",100.428,100.668,100.508,100.428
65,NA,NA,1,"7863","proband","Pulse60",100.375,100.694,100.436,100.375
66,NA,NA,1,"7863","proband","Pulse60",99.816,99.7234,99.3684,99.816
67,NA,NA,1,"7863","proband","Pulse60",99.683,99.8871,99.5695,99.683
68,NA,NA,1,"7863","proband","Pulse60",99.6567,99.7229,99.8087,99.6567
69,NA,NA,1,"7863","proband","Pulse60",99.9434,99.4698,100.185,99.9434
70,NA,NA,1,"7863","proband","Pulse60",100.661,100.993,100.936,100.661
71,NA,NA,1,"7863","proband","Pulse60",101.011,101.735,101.149,101.011
72,NA,NA,1,"7863","proband","Pulse60",100.816,100.879,100.826,100.816
73,NA,NA,1,"7863","proband","Pulse60",100.494,100.289,100.531,100.494
74,NA,NA,1,"7863","proband","Pulse60",99.9238,99.603,99.8388,99.9238
75,NA,NA,1,"7863","proband","Pulse60",100.216,100.352,100.125,100.216
76,NA,NA,1,"7863","proband","Pulse60",99.9612,99.7164,99.7235,99.9612
77,NA,NA,1,"7863","proband","Pulse60",99.8105,99.3692,99.8364,99.8105
78,NA,NA,1,"7863","proband","Pulse60",100.343,99.9068,100.151,100.343
79,NA,NA,1,"7863","proband","Pulse60",100.322,100.337,99.8754,100.322
80,NA,NA,1,"7863","proband","Pulse60",100.412,100.337,100.004,100.412
81,NA,NA,1,"7863","proband","Pulse60",100.514,100.194,100.348,100.514
82,NA,NA,1,"7863","proband","Pulse60",100.373,100.62,100.747,100.373
83,NA,NA,1,"7863","proband","Pulse60",100.401,100.247,100.197,100.401
84,NA,NA,1,"7863","proband","Pulse60",99.7919,99.3076,99.9368,99.7919
85,NA,NA,1,"7863","proband","Pulse60",99.9137,99.8723,99.9928,99.9137
86,NA,NA,1,"7863","proband","Pulse60",98.616,98.3945,98.2318,98.616
87,NA,NA,1,"7863","proband","Pulse60",98.9614,98.4517,99.0254,98.9614
88,NA,NA,1,"7863","proband","Pulse60",99.5998,99.2399,99.7023,99.5998
89,NA,NA,1,"7863","proband","Pulse60",100.134,100.449,100.426,100.134
90,NA,NA,1,"7863","proband","Pulse60",100.446,100.455,100.689,100.446
91,NA,NA,1,"7863","proband","Pulse60",101.041,101.73,101.167,101.041
92,NA,NA,1,"7863","proband","Pulse60",100.52,100.954,100.426,100.52
93,NA,NA,1,"7863","proband","Pulse60",100.114,99.8442,100.398,100.114
94,NA,NA,1,"7863","proband","Pulse60",100.161,100.131,100.231,100.161
95,NA,NA,1,"7863","proband","Pulse60",100.158,99.8079,100.256,100.158
96,NA,NA,1,"7863","proband","Pulse60",99.7825,99.497,100.022,99.7825
97,NA,NA,1,"7863","proband","Pulse60",100.242,100.061,99.9535,100.242
98,NA,NA,1,"7863","proband","Pulse60",100.311,100.103,100.289,100.311
99,NA,NA,1,"7863","proband","Pulse60",100.089,99.8421,100.034,100.089
100,NA,NA,1,"7863","proband","Pulse60",100.045,99.7684,99.9865,100.045
101,NA,NA,1,"7863","proband","Pulse60",99.9219,99.7886,100.344,99.9219
102,NA,NA,1,"7863","proband","Pulse60",100.863,100.664,101.262,100.863
103,NA,NA,1,"7863","proband","Pulse60",100.835,101.041,101.001,100.835
104,NA,NA,1,"7863","proband","Pulse60",100.483,100.423,100.352,100.483
105,NA,NA,1,"7863","proband","Pulse60",100.138,100.094,100.305,100.138
106,NA,NA,1,"7863","proband","Pulse60",100.237,99.8527,100.495,100.237
107,NA,NA,1,"7863","proband","Pulse60",99.5244,99.4071,99.7963,99.5244
108,NA,NA,1,"7863","proband","Pulse60",98.9857,98.5394,98.7827,98.9857
109,NA,NA,1,"7863","proband","Pulse60",99.6988,100.042,100.63,99.6988
110,NA,NA,1,"7863","proband","Pulse60",100.439,100.947,100.848,100.439
111,NA,NA,1,"7863","proband","Pulse60",100.754,100.889,101.156,100.754
112,NA,NA,1,"7863","proband","Pulse60",100.641,100.78,101.198,100.641
113,NA,NA,1,"7863","proband","Pulse60",100.772,101.258,100.992,100.772
114,NA,NA,1,"7863","proband","Pulse60",100.275,100.444,100.163,100.275
115,NA,NA,1,"7863","proband","Pulse60",99.7271,99.3781,99.649,99.7271
116,NA,NA,1,"7863","proband","Pulse60",99.7265,99.0592,99.9263,99.7265
117,NA,NA,1,"7863","proband","Pulse60",99.8609,99.7772,100.056,99.8609
118,NA,NA,1,"7863","proband","Pulse60",99.987,99.6442,100.044,99.987
119,NA,NA,1,"7863","proband","Pulse60",99.7891,99.2325,99.8926,99.7891
120,NA,NA,1,"7863","proband","Pulse60",100.184,99.8966,100.559,100.184
121,NA,NA,1,"7863","proband","Pulse60",100.717,100.616,101.087,100.717
122,NA,NA,1,"7863","proband","Pulse60",100.583,100.801,100.658,100.583
123,NA,NA,1,"7863","proband","Pulse60",99.4393,99.0768,99.0752,99.4393
124,NA,NA,1,"7863","proband","Pulse60",99.8378,100.297,99.6077,99.8378
125,NA,NA,1,"7863","proband","Pulse60",99.7647,100.113,100.227,99.7647
126,NA,NA,1,"7863","proband","Pulse60",99.7765,99.8373,99.7714,99.7765
127,NA,NA,1,"7863","proband","Pulse60",100.012,99.9563,100.511,100.012
128,NA,NA,1,"7863","proband","Pulse60",99.872,99.8276,100.377,99.872
129,NA,NA,1,"7863","proband","Pulse60",99.7157,99.7977,99.848,99.7157
130,NA,NA,1,"7863","proband","Pulse60",98.8588,98.7676,98.6977,98.8588
131,NA,NA,1,"7863","proband","Pulse60",98.8694,98.2837,99.0332,98.8694
132,NA,NA,1,"7863","proband","Pulse60",99.1646,99.1356,99.4617,99.1646
1,NA,NA,1,"7883","proband","Pulse60",100,99.7579,100.106,100
2,NA,NA,1,"7883","proband","Pulse60",100.273,100.317,99.935,100.273
3,NA,NA,1,"7883","proband","Pulse60",100.148,100.475,99.8694,100.148
4,NA,NA,1,"7883","proband","Pulse60",100.13,100.295,100.095,100.13
5,NA,NA,1,"7883","proband","Pulse60",99.754,99.8593,99.9662,99.754
6,NA,NA,1,"7883","proband","Pulse60",99.7951,99.7624,99.7938,99.7951
7,NA,NA,1,"7883","proband","Pulse60",100.011,99.7259,100.224,100.011
8,NA,NA,1,"7883","proband","Pulse60",100.045,100.069,99.9265,100.045
9,NA,NA,1,"7883","proband","Pulse60",100.558,100.988,100.272,100.558
10,NA,NA,1,"7883","proband","Pulse60",100.383,100.69,100.172,100.383
11,NA,NA,1,"7883","proband","Pulse60",99.9295,99.9553,99.973,99.9295
12,NA,NA,1,"7883","proband","Pulse60",99.6614,99.6943,99.6622,99.6614
13,NA,NA,1,"7883","proband","Pulse60",99.9429,100.049,99.9459,99.9429
14,NA,NA,1,"7883","proband","Pulse60",99.652,99.7332,99.6721,99.652
15,NA,NA,1,"7883","proband","Pulse60",100.077,100.451,99.8756,100.077
16,NA,NA,1,"7883","proband","Pulse60",100.114,100.389,99.9124,100.114
17,NA,NA,1,"7883","proband","Pulse60",100.637,100.979,100.707,100.637
18,NA,NA,1,"7883","proband","Pulse60",100.036,100.134,100.113,100.036
19,NA,NA,1,"7883","proband","Pulse60",100.092,100.125,100.369,100.092
